"id","materia","topico","colegio","ano","versao","questao","alt_a","alt_b","alt_c","alt_d","alt_e","gabarito"
"2a90b483-c650-45a1-ad4f-7ebcf373ebe8","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"**Água é fundamental para a vida, inclusive na alimentação**

*“A insegurança hídrica tem estreita relação com a insegurança alimentar, ou seja, há uma parcela expressiva da população brasileira que tem fome e sede simultaneamente”*, diz Pedro Jacobi

  ![](1762970926_Captura de tela 2025-11-12 150839.png){width=300px} 

Dia 22 de março é comemorado o Dia Mundial da Água e foi estabelecido pela Assembleia Geral da Organização das Nações Unidas (ONU) em 1993. Porém, a relação desse líquido com a vida humana vai além da simples ingestão e passa também pela produção de alimentos.

**Crise hídrica**

Cada lugar possui um índice pluviométrico diferente, isto é, o volume da chuva varia de acordo com diversos fatores que incluem, além do geográfico, a presença ou não de vegetação natural, impacto da ação humana, tratamento das águas, entre outros. Quando se pensa na intervenção do ser humano, outra palavra recorrente é a escassez hídrica. “A partir do desmatamento nos biomas, dos processos de degradação dos solos, da poluição atmosférica e das águas, todas condições comprometem as bacias hidrográficas fundamentais para o consumo humano, ampliando os danos à saúde”, explica Pedro Jacobi, professor titular sênior do Programa de Pós-Graduação em Ciência Ambiental do Instituto de Energia e Ambiente.

O poder público também tem responsabilidade nesse impacto: a má qualidade das águas dos rios por falta de tratamento de esgoto doméstico e ocupação em áreas de mananciais, falta de planejamento para a construção de novos reservatórios, falta de investimentos para a redução de perdas e falta de coordenação institucional são alguns pontos elencados pelo professor.

**Água e alimentação**

A água está intrinsecamente ligada aos sistemas agroalimentares, já que a produção de alimentos depende de uma boa quantidade de irrigação e até mesmo da água em si para os demais processos. No Brasil, Jacobi comenta que, como a maior parte das terras agrícolas é irrigada sazonalmente, dependendo das chuvas, situações de escassez hídrica decorrentes das mudanças climáticas são cada vez mais preocupantes.

Segundo o Instituto Brasileiro de Geografia e Estatística (IBGE), o setor agropecuário foi responsável por 97,4% do consumo total de água no Brasil em 2017. “O setor agropecuário busca constantemente pela alta produtividade, que promove a expansão das lavouras como as de soja e milho e dos espaços destinados à pecuária, demandando a expansão da fronteira agrícola para regiões como a Amazônia e o Cerrado”, diz o professor. A consequência disso é o desmatamento e as queimadas florestais, que não comprometem apenas a região, mas também muitos outros locais que dependem da formação de chuvas.

Os reflexos desses problemas atingem tanto a quantidade quanto a qualidade das águas, o que, em cadeia, afeta diretamente a produção de alimentos, com consequências para as populações vulneráveis socialmente. “Os agricultores familiares são os mais duramente afetados, com a queda da qualidade das pastagens e da produção agrícola, gerando endividamento que dificulta desenvolver os próximos plantios”, explica Jacobi.

**Sede e fome**

O Objetivo de Desenvolvimento Sustentável (ODS) 6 da ONU pretende “garantir a disponibilidade e a gestão sustentável da água potável e do saneamento para todos”. A água é um direito universal reconhecido pela ONU, mas ele não é cumprido integralmente. “Existe um dado para o qual não podemos deixar de olhar: a insegurança hídrica tem estreita relação com a insegurança alimentar, ou seja, há uma parcela expressiva da população brasileira que tem fome e sede simultaneamente, de acordo com relatório da Rede Brasileira de Pesquisa em Soberania e Segurança Alimentar“, ressalta o professor.

Para tentar controlar a situação, Jacobi diz que o Brasil precisará ampliar os estoques de alimentos e privilegiar culturas mais resistentes a secas, por causa das mudanças climáticas, além de difundir o nexo água, energia e alimentação, já que a água é um eixo estruturador. “A partir daí, entende-se que a governança e gestão da água devem ser integradas aos demais setores pelo seu papel fundamental para a produção de alimentos e garantidor de energia devido à importância da hidroeletricidade no País.”

**Após a leitura, é possível concluir que a finalidade do Texto 1 é**","indicar a importância da água para a vida humana e para os animais domésticos e silvestres.","demonstrar técnicas bem-sucedidas de irrigação utilizadas no agronegócio brasileiro.","mostrar a relevância da água para a vida humana e sua influência na produção de alimentos.","provar que a crise hídrica é causada pela falta de chuvas em certas regiões do planeta.","incentivar o consumo de alimentos que utilizem menos água em sua produção.","c"
"099796e1-c9fc-47c2-9d9d-bef543ab42e4","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"Ao analisar o título do Texto 1, é possível substituir a palavra “fundamental”, mantendo as mesmas relações de sentido do contexto, por:","potável.","finita.","insubstituível.","básica.","útil.","d"
"b0f2dfd4-974f-4a9a-a5d1-e5781c5a68d7","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"O Texto 1 possui 8 parágrafos. Os fatores que influenciam a variação da disponibilidade da água estão presentes em qual parágrafo do Texto 1?","2º parágrafo.","4º parágrafo.","5º parágrafo.","6º parágrafo.","8º parágrafo.","a"
"3462f872-ceb9-4ea5-a075-cee3f332c108","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"Em *“A insegurança hídrica tem estreita relação com a insegurança alimentar, ou seja, há uma **parcela expressiva** da população brasileira que tem fome e sede simultaneamente”* (Texto 1), a expressão destacada apresenta **sentido oposto a:**","grande parte.","porção insignificante.","parte considerável.","percentagem importante.","quantidade relevante.","b"
"3bcf6ab0-c491-4907-8f5c-8f6462b0d7b8","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"No fragmento “A insegurança hídrica tem estreita relação com a insegurança alimentar, ou seja, há uma parcela expressiva da população brasileira que tem fome e sede **simultaneamente**” (Texto 1), a palavra destacada possui **sentido oposto a**:","ao mesmo tempo.","sincronicamente.","concomitantemente.","assincronicamente.","em conjunto.","d"
"db16ce2c-d49f-45c7-846e-a1f000778812","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"No início do 8º parágrafo do Texto 1, em “Para tentar controlar **a situação**”, a expressão destacada retoma:","“[...] queda da qualidade das pastagens e da produção agrícola [...]” (6º parágrafo)","“A água é um direito universal reconhecido pela ONU”. (7º parágrafo)","“Os reflexos desses problemas atingem tanto a quantidade quanto a qualidade das águas.” (6º parágrafo)","“Os agricultores familiares são os mais duramente afetados.” (6º parágrafo)","“[...] a insegurança hídrica tem estreita relação com a insegurança alimentar”. (7º parágrafo)","e"
"aa3acee5-ff58-45f5-a869-531b8b6ce2d7","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"Assinale a alternativa em que o uso da vírgula segue a mesma justificativa gramatical do fragmento *“Cada lugar possui um índice pluviométrico diferente, isto é, o volume da chuva varia de acordo com diversos fatores [...]”* (Texto 1).
","“[...] o Brasil precisará ampliar os estoques de alimentos e privilegiar culturas mais resistentes a secas, por causa das mudanças climáticas, além de difundir o nexo água, energia e alimentação.”","“A água é um direito universal reconhecido pela ONU, mas ele não é cumprido integralmente.”","“ [...] a insegurança hídrica tem estreita relação com a insegurança alimentar, ou seja, há uma parcela expressiva da população brasileira que tem fome e sede simultaneamente [...]”","“Porém, a relação desse líquido com a vida humana vai além da simples ingestão e passa também pela produção de alimentos.”","“Segundo o Instituto Brasileiro de Geografia e Estatística (IBGE), o setor agropecuário foi responsável por 97,4% do consumo total de água no Brasil em 2017.”","c"
"0e7f31e4-8386-43d6-8a1e-135c873f81ec","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"  ![](1762971663_Captura de tela 2025-11-12 152057.png){width=300px} 

Sobre a temática da tirinha (Texto 2), é possível concluir que ","ambos chegam a um consenso: água e amor são essenciais à vida.","ambas as prioridades (a do filho e a do pai) são idênticas.","o filho concorda com o pai: a água é essencial à vida.","o pai concorda com a resposta dada pelo filho na prova.","as prioridades do filho são diferentes das prioridades do pai.","e"
"d87a9ad3-cb28-4aff-bc83-66dbf9948cdf","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"Quanto à classe gramatical, as palavras “ESSENCIAL” (1º quadrinho), “VOCÊ” (1º quadrinho), “ÓBVIO” (2º quadrinho), “ÁGUA” (2º quadrinho) e “AMOR” (3º quadrinhos) do Texto 2 são, respectivamente:
","substantivo, pronome demonstrativo, adjetivo, substantivo, adjetivo. ","adjetivo, pronome pessoal, adjetivo, substantivo, substantivo.","adjetivo, pronome possessivo, substantivo, adjetivo, adjetivo.","substantivo, pronome pessoal, adjetivo, substantivo, adjetivo.","adjetivo, pronome possessivo, adjetivo, pronome pessoal, substantivo.","b"
"df63f985-5b08-4bda-92d7-78c98323a579","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"Em “COMO VOCÊ CONSEGUIU ERRAR **ESSA**?” (Texto 2), a palavra destacada é um pronome __________________, que se refere a _____________________.","demonstrativo – um questionamento da prova","pessoal do caso reto – uma resposta do pai","possessivo – um questionamento do professor","demonstrativo – um pedido do pai","possessivo – uma resposta do aluno","a"
"bc3d8330-ad2e-46ec-b26d-23816bd1546a","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"  ![](1762971845_Captura de tela 2025-11-12 152356.png){width=300px} 
  ![](1762971869_Captura de tela 2025-11-12 152422.png){width=300px} 

Levando em conta os temas “água” e “amor”, presentes nos Textos 2 e 3, o 3º quadrinho do Texto 2, materializa-se por meio da linguagem verbal e não verbal no ____ quadrinho do Texto 3.","1º","3º","5º","6º","8º","e"
"96ee3da3-541d-49a4-9f42-618b1600fb39","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"**Planeta Água**

Água que nasce na fonte serena do mundo
E que abre um profundo grotão
Água que faz inocente riacho e deságua
Na corrente do ribeirão.

Águas escuras dos rios
Que levam a fertilidade ao sertão
Águas que banham aldeias
E matam a sede da população.

Águas que caem das pedras
No véu das cascatas, ronco de trovão
E depois dormem tranquilas
No leito dos lagos (no leito dos lagos)
No leito dos lagos.

Água dos igarapés
Onde Iara, a mãe d'água, é misteriosa canção
Água que o sol evapora
Pro céu vai embora, virar nuvens de algodão.

Gotas de água da chuva
Alegre arco-íris, sobre a plantação
Gotas de água da chuva
Tão tristes, são lágrimas na inundação.

Águas que movem moinhos
São as mesmas águas que encharcam o chão
E sempre voltam humildes pro fundo da terra
Pro fundo da terra.

Terra! Planeta Água
Terra! Planeta Água
Terra! Planeta Água

**Leia o trecho abaixo da canção “Planeta Água” (Texto 4):**

“Gotas de água da chuva
Alegre arco-íris, sobre a plantação
**Gotas de água da chuva**
**Tão tristes, são lágrimas na inundação.”**

Levando em conta que a água se manifesta na natureza de diferentes formas, já que, em alguns momentos, ela é vista como fonte de alegria e vida e, em outros, pode causar tristeza e destruição, o que o trecho em destaque revela?","Mostra que a chuva, mesmo durante a inundação, pode trazer beleza e emoção.","Expressa a tristeza causada pela enchente, como se alguém estivesse chorando.","Destaca que as gotas da chuva são tão leves quanto as lágrimas das pessoas.","Explica que a chuva e as lágrimas são elementos da água com a mesma origem.","Revela que as chuvas são tão importantes quanto as lágrimas das pessoas.","b"
"c56d4400-7fdd-4cf9-9475-284552661708","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"No contexto do trecho “Águas que **movem** moinhos / São as mesmas águas que **encharcam** o chão” (Texto 4), há uma oposição de ideias. Com base nessa oposição, qual é o efeito de sentido produzido pelo uso das palavras destacadas?","Indicar que a água tem sempre o mesmo papel, sem mudanças e interferências.","Destacar que a água só serve para mover as coisas, não tirando nada do lugar.","Mostrar que a água pode ser útil em algumas situações e prejudicial em outras.","Dizer que “movem” e “encharcam” têm o mesmo sentido e repetem uma ideia.","Apresentar relação de semelhança de sentido entre elas, já que são sinônimas.","c"
"826950f5-e0e0-4bfb-b14d-dd577a8697ac","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"As palavras “céu”, “igarapés” e “lágrimas”, no Texto 4, são acentuadas pelas regras de:","monossílabos átonos terminados em ditongo aberto “éu”, oxítonas, paroxítonas. ","monossílabos átonos terminados em ditongo aberto “éu”, paroxítonas, proparoxítonas.","monossílabos tônicos terminados em ditongo aberto “éu”, proparoxítonas e oxítonas.","monossílabos tônicos terminados em ditongo aberto “éu”, oxítonas, proparoxítonas.","monossílabos tônicos terminados em ditongo aberto “éu”, paroxítonas, paroxítonas.","d"
"969e464c-079e-4693-a8da-753b41aab814","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"  ![](1762972197_Captura de tela 2025-11-12 152950.png){width=300px} 

No Texto 5, Armandinho afirma: “A SOLUÇÃO CAIU DO CÉU”. Considerando as linguagens verbal e não verbal, presentes na tirinha, o que podemos inferir sobre a dinâmica familiar na casa da menina?","Há a utilização da água de rios, embora ela more na cidade.","Há um poço artesiano, por isso não falta água.","Há um sistema de aproveitamento das águas fluviais.","Há um sistema de captação das águas pluviais.","Há caixas d’água, que são abastecidas por uma empresa.","d"
"e64d9ea8-40e4-493b-aedc-2614f981896a","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"Na tirinha (Texto 5), os personagens discutem a falta de água e apresentam uma solução alternativa. Em relação às formas verbais presentes no texto, assinale a alternativa correta.","“Faltou” e “caiu” estão no pretérito perfeito do indicativo, indicando ações concluídas no passado.","“Temos” está no pretérito imperfeito do indicativo, sugerindo uma ação habitual no passado.","“Diria” está no modo subjuntivo, expressando uma hipótese irreal.","“Caiu” está no presente do indicativo, expressando uma ação habitual.","“Temos” e “diria” estão ambos no modo subjuntivo, expressando dúvida ou desejo.","a"
"a6fb91e5-922e-4f02-9702-866750c0f9c0","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"Leia, atentamente, o 3° quadrinho da tirinha (Texto 5) e assinale a alternativa correta quanto ao uso das reticências.","Marcam um chamamento dos personagens envolvidos na tirinha","Marcam o fim de uma frase, sugerindo prolongamento da ideia.","Marcam uma enumeração não exaustiva e repetitiva no diálogo.","Marcam supressão de palavra(s) na fala do personagem da tira.","Marcam, no meio da frase, breve interrupção do pensamento.","b"
"18a93ff7-2327-4bcb-852a-fa2cbdb471f4","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"  ![](1762972357_Captura de tela 2025-11-12 153229.png){width=300px} 

Após análise da charge, é possível concluir que o tema principal do Texto 6 é:","falta d’água","verão.","desmatamento","seca","reflorestamento","c"
"19747652-256d-4198-9d5f-6497c93ab279","Português","CMB - 2025/2026","Colégio Militar de Brasília",2025,NA,"Ao observar as linguagens verbal e não verbal do Texto 6, constata-se que a ironia presente no texto se deve ao fato de:","as árvores terem secado e caído, devido ao calorão excessivo na floresta.","não haver nenhuma garrafa d’água na imagem, o que revela a seca no local.","os lenhadores estarem sentindo-se satisfeitos, por terem concluído seu trabalho.","à medida que o tempo passa, o sol estar ficando cada vez mais quente e nocivo.","os homens terem cortado todas as árvores e estarem sentindo falta de sombra.","e"
"54b10253-151c-45ea-b6d1-a814a1b3cf7b","Matemática","V - Números Decimais","Colégio Militar de Manaus",2025,NA,"Na aula de Matemática, o professor Túlio explicou que um número é considerado “capicua” ou “palíndromo” quando, lido da esquerda para a direita ou da direita para a esquerda, representa sempre o mesmo valor, por exemplo: 77, 121, 2442 e 90709. Observe:

  ![](1763142529_Captura de tela 2025-11-14 144832.png){width=300px} 

Seja XYZ um número de três dígitos, a probabilidade de ele ser considerado “capicua” é igual a:","1%","5%","10%","15%","20%","c"
"f1cf5962-241b-4113-9d0b-5e19189045b8","Matemática","III - Múltiplos e Divisores","Colégio Militar de Manaus",2025,NA,"O professor de Matemática João trabalha com jogos de Lógica no Laboratório de Matemática do Colégio Militar de Manaus. Em uma de suas atividades, ele usou fichas que têm os algarismos 1 e 2: de um lado, está o número 1 e, no verso, está o número 2 (ou o contrário). O professor pediu ao aluno Caio que formasse, com essas fichas, o menor número possível que fosse múltiplo de 9, deixando virado para cima o lado escolhido. A diferença entre o número que aparece no verso das fichas e o número que Caio apresentou é um número:","Divisível por 11","Divisível por 2 e por 3","Divisível por 2, mas não por 3","Divisível por 3, mas não por 2","Primo","d"
"e8e15cfa-09c2-4051-9c37-32456cd6e2ac","Matemática","V - Números Decimais","Colégio Militar de Manaus",2025,NA,"Três irmãos, Monique, Nair e Otávio, foram à cantina de sua escola e compraram lanches diferentes cada um. O valor gasto por cada um foi representado com base nas expressões abaixo:

  ![](1763142842_Captura de tela 2025-11-14 145353.png){width=300px} 

Se o valor total gasto pelos três irmãos foi pago com uma nota de R$ 20,00, quanto sobrará de troco?","R$ 4,60","R$ 5,80","R$ 6,80","R$ 10,20","R$ 13,20","c"
"1b3dab88-4c16-42f3-bd82-4f85d2d524aa","Matemática","I - Sistema de Numeração","Colégio Militar de Manaus",2025,NA,"Muito antes da invenção da escrita, os povos antigos já buscavam formas de registrar quantidades. Na Mesopotâmia, por exemplo, eram usadas pequenas pedras chamadas token, que representavam animais, colheitas ou objetos. Com o tempo, esses símbolos foram substituídos por marcas em tábuas de argila, facilitando a contagem e a organização da vida em sociedade. Séculos depois, surgiram diferentes sistemas de numeração, como o egípcio e o romano, até chegar ao sistema que usamos hoje: o indo-arábico, também chamado de decimal, por ser baseado no número 10:

  ![](1763142982_Captura de tela 2025-11-14 145615.png){width=300px} 

Sobre o sistema de numeração romano e o sistema de numeração decimal, marque a alternativa correta:","O sistema romano é posicional, assim como o sistema decimal.","No número 575.434.859.007, o algarismo 8 tem valor absoluto igual a 8.","O sistema decimal utiliza apenas os símbolos de 0 a 8, pois o 9 é formado pela repetição do 1.","No número 32.457.898, o algarismo 2 ocupa a classe das unidades de milhar.","No sistema decimal não existe relação entre a posição de um algarismo e o seu valor.","b"
"9391295e-6d07-4b62-a07c-f27c583932e0","Matemática","I - Sistema de Numeração","Colégio Militar de Manaus",2025,NA,"Durante a aula de História da Professora Maria, foi apresentada uma notícia em que um pesquisador, ao estudar os registros de uma catedral em uma cidade histórica, encontrou uma placa antiga com a data de início de uma reforma gravada em números romanos: MCDXCIX. Nos documentos, também constava que a obra durou 49 anos, mas o ano de término estava apagado da placa. Para restaurar a inscrição, o pesquisador precisa saber qual número romano será colocado na placa para indicar o ano de finalização da reforma?","MDXLV","MDXLVI","MDXLVII","MDXLVIII","MDXLIX","d"
"3da697af-00c0-4526-9c96-1b192b0811cf","Matemática","V - Números Decimais","Colégio Militar de Manaus",2025,NA,"Alessandro trabalha em uma loja de eletrodomésticos e, no final de cada mês, recebe um salário fixo de R$ 2.400,00. Além disso, ele ganha uma comissão de 5% sobre o valor total de suas vendas mensais.

No mês de agosto, Alessandro fez um total de vendas de R$ 18.750,00. Qual foi o valor total recebido por ele?","R$ 3.327,50","R$ 3.330,00","R$ 3.335,00","R$ 3.337,50","R$ 3.340,00","d"
"f2df385c-7309-49ad-99c2-01978f755eeb","Matemática","VI - Medidas Geométricas","Colégio Militar de Manaus",2025,NA,"Sávio quer fazer uma obra em sua casa. Ele comprou tijolos e deixou organizado em um local de sua casa de acordo com as dimensões e a disposição abaixo:

  ![](1763143231_Captura de tela 2025-11-14 150023.png){width=300px} 

O filho de Sávio perguntou qual eram as dimensões de cada tijolo, e Sávio não soube responder. Qual deve ser a resposta de Sávio para que seu filho saiba qual o tamanho de cada tijolo?","8cm x 40cm","10cm x 40cm","12cm x 40cm ","8cm x 44cm","10cm x 50cm","b"
"72ea9f68-06ae-4419-9c57-99cb9e9d0c89","Matemática","VI - Medidas Geométricas","Colégio Militar de Manaus",2025,NA,"A turma de Aline está estudando as propriedades das figuras geométricas planas e espaciais. Observe as figuras e as afirmações abaixo:

  ![](1763143327_Captura de tela 2025-11-14 150200.png){width=300px} 

I. As figuras (a), (c), (g) e (i) são corpos redondos.
II. As figuras (d), (e) e (h) são prismas.
III. As figuras (b) e (f) são polígonos.
IV. Entre as figuras apresentadas, apenas (b), (e) e (f) são figuras planas.
V. A figura (d) é uma pirâmide de base pentagonal.

Assinale a alternativa que apresenta as afirmações corretas:","I, II e III","II, III e IV","I e III","I, II e IV","II, IV e V","c"
"0f26c54f-dc53-4bf9-b7f9-2b15ef705f36","Matemática","VI - Medidas Geométricas","Colégio Militar de Manaus",2025,NA,"Lucas ganhou de aniversário uma caixa para guardar os seus brinquedos. Como Lucas gosta de Matemática, resolveu guardar dentro da caixa cubos de madeira de 5cm de lado, que havia construído com sua professora. Como mostra a figura, a caixa tem a forma de um bloco retangular, e alguns cubos já foram colocados na caixa:

  ![](1763143537_Captura de tela 2025-11-14 150531.png){width=300px} 

Se Lucas continuar a empilhar os cubos conforme a figura e com base nas informações acima, qual é a quarta parte do total de cubos que ainda falta para Lucas encher a caixa completamente?","92,75","105","389","97,25","97,5","d"
"ed799c16-70f8-4cba-a47a-31e5d900fb72","Matemática","V - Números Decimais","Colégio Militar de Manaus",2025,NA,"Em uma prova de ciclismo, cinco competidoras registraram os seguintes tempos para completar o percurso:

  ![](1763143614_Captura de tela 2025-11-14 150646.png){width=300px} 

Sabendo que o menor tempo corresponde à melhor colocação, qual é a ordem correta do pódio do 1º ao 5º lugar?","Daniela → Bruna → Eduarda → Ana → Carla","Bruna → Daniela → Eduarda → Ana → Carla","Eduarda → Bruna → Daniela → Ana → Carla","Daniela → Eduarda → Bruna → Carla → Ana","Eduarda → Ana → Bruna → Daniela → Carla","a"
"f26165fc-a69f-4e03-b668-8c91349902c6","Matemática","II - As 4 Operações","Colégio Militar de Manaus",2025,NA,"O professor de Matemática Paulo propôs aos seus alunos, ao final da aula, um desafio sobre formação de sequências. A explicação sobre o assunto é a seguinte:

É sempre possível formar uma sequência de números que terminam em 1, seguindo repetidamente as instruções abaixo:

- se o número for ímpar, soma-se 1;
- se o número for par, divide-se por 2.

Paulo deu o seguinte exemplo, começando com o número 21, e formou a seguinte sequência, sem haver número repetido dentro da própria sequência:

21→22→11→12→6→3→4→2→1

Sendo assim, na sequência, aparecem nove números; por isso se diz que ela tem comprimento 9. E ela começa com um número ímpar, por isso dizemos que ela é uma sequência ímpar.

Com base nas informações dadas, quantas são as sequências pares e quantas são as sequências ímpares de comprimento 7?","3 sequências pares e 2 ímpares","3 sequências pares e 5 ímpares","2 sequências pares e 6 ímpares","5 sequências pares e 3 ímpares","4 sequências pares e 4 ímpares","d"
"2529825d-fe31-4ef6-a52e-0989d44bbb9d","Matemática","V - Números Decimais","Colégio Militar de Manaus",2025,NA,"Mônica precisava realizar uma transferência via PIX para uma amiga e, como não possuía dinheiro em cédulas, decidiu utilizar as moedas que guardava em seu cofrinho. Ao abri-lo, contou 160 moedas, distribuídas da seguinte forma:

  ![](1763145397_Captura de tela 2025-11-14 153629.png){width=300px} 

Considerando essas informações, a quantia total de dinheiro que havia no cofrinho também poderia ser obtida por meio de:","320 moedas de R$ 0,25 centavos","134 moedas de R$ 0,50 centavos","50 moedas de R$ 1,00 e 100 moedas de R$ 0,25 centavos","672 moedas de R$ 0,05 centavos","67 moedas de R$ 1,00 real e 2 moedas de R$ 0,10 centavos","e"
"2ad687a2-ca38-4fd2-9e8e-8d78cdc6d9d2","Matemática","V - Números Decimais","Colégio Militar de Manaus",2025,NA,"Maysa foi à feira e comprou uma banana e uma laranja. O feirante pesou as frutas na balança conforme a figura:

  ![](1763145470_Captura de tela 2025-11-14 153744.png){width=300px} 

Considere que a banana equilibrou a balança com 150g, e a laranja equilibrou a balança com 250g. Sabendo que o preço do quilograma da banana é de R$ 8,00 e o preço do quilograma da laranja é de R$ 6,00, quanto Maysa pagou pelas duas frutas?","R$ 2,70","R$ 2,90","R$ 3,70","R$ 3,90","R$ 5,50","a"
"eb745946-b889-4f79-befa-a4e8ab555c7a","Matemática","V - Números Decimais","Colégio Militar de Manaus",2025,NA," Camila está reformando a cozinha e deseja cobrir $\frac34$ de uma parede que mede 6m de comprimento por 3m de altura com azulejos quadrados de 30cm de lado. Os azulejos são vendidos em caixas com 30 unidades, e cada caixa custa R$ 31,80. Desconsidere perdas e quebras.

  ![](1763145568_Captura de tela 2025-11-14 153919.png){width=300px} 

A quantia que Camila gastará para obter a quantidade exata de azulejos é:","R$ 149,00","R$ 154,50","R$ 171,00","R$ 163,80","R$ 159,00","e"
"683b94c7-2827-4092-a729-6b9c5151c831","Matemática","VII - Tratamento da Informação","Colégio Militar de Manaus",2025,NA,"A professora Mirela aplicou uma avaliação nas turmas 601, 602, 603 e 604 do 6º ano do Colégio Militar. A média geral dos 120 alunos que realizaram a mesma prova e já estavam matriculados foi de 7,265.

Uma semana após a aplicação da prova, entrou um novo aluno em cada turma, e as notas desses quatro estudantes (da mesma avaliação feita na escola anterior) foram lançadas no sistema:

  ![](1763145663_Captura de tela 2025-11-14 154047.png){width=300px} 

Considerando a entrada dos novos alunos, qual é a nova média geral das turmas?","7,400","7,200","6,923","6,845","6,725","b"
"dcba063f-8308-4645-b0ef-8ecca5632ccb","Matemática","VII - Tratamento da Informação","Colégio Militar de Manaus",2025,NA,"A tabela abaixo apresenta o resultado de uma pesquisa feita com alunos do 6º ano sobre a preferência entre as disciplinas de Matemática e Português. Considere, nesse caso, que cada aluno entrevistado teve apenas uma opção de preferência

  ![](1763145798_Captura de tela 2025-11-14 154309.png){width=300px} 

Considerando os dados apresentados na tabela, qual a probabilidade de escolher algum aluno que prefira a disciplina Matemática?","55%","45%","35%","65%","75%","a"
"b1586a97-0281-4884-bc9d-f821094f5d1a","Matemática","VII - Tratamento da Informação","Colégio Militar de Manaus",2025,NA,"O gráfico abaixo representa a quantidade de alunos do Colégio Militar de Manaus que participaram de diferentes modalidades esportivas nos Jogos Internos realizados nos anos de 2024 e 2025.

  ![](1763145884_Captura de tela 2025-11-14 154436.png){width=300px} 

Em relação à participação dos alunos do Colégio Militar de Manaus nos Jogos Internos, qual modalidade esportiva apresentou o maior aumento percentual de 2024 para 2025?
","Natação","Atletismo","Basquete","Futebol","Vôlei","e"
"dc5eb09e-a0fb-4ad3-a044-fd8fdb4bc93c","Matemática","VII - Tratamento da Informação","Colégio Militar de Manaus",2025,NA,"A professora Vitória realizará uma aula prática de 40 minutos com 60 alunos no Laboratório de Biologia. Há 17 microscópios funcionando. Cada microscópio só pode ser usado por um aluno por vez.

Todos os microscópios serão utilizados durante toda a aula, e será feito um rodízio para que cada aluno tenha exatamente o mesmo tempo de observação. Desconsidere qualquer tempo de troca. Quanto tempo cada aluno pôde usar o microscópio nessa aula?
","10 minutos e 48 segundos","11 minutos e 20 segundos","11 minutos e 12 segundos","11 minutos","12 minutos","b"
"7798bd85-7399-4aab-9112-23427f0fffec","Matemática","VI - Medidas Geométricas","Colégio Militar de Manaus",2025,NA,"Uma indústria possui um tanque de armazenamento em formato de paralelepípedo retangular, com medidas de 600cm de comprimento, 400cm de largura e 150cm de profundidade.

Antes de ser utilizado, o tanque foi enchido com $\frac35$ de sua capacidade total de água. Durante a manutenção, o técnico precisou esvaziar 3,75m³ de água do tanque. Após esse processo, qual foi o volume de água que permaneceu no tanque, em litros?","17.600 L","17.850 L","17.950 L","18.000 L","21.600 L","b"
"50db5f11-f769-4ee8-87ae-739f611322b9","Matemática","VI - Medidas Geométricas","Colégio Militar de Manaus",2025,NA,"Carlos está reformando as portas de sua rede de restaurantes. Ele contratou uma empresa para fazer tal serviço. Carlos pediu da empresa que fossem no estilo do oeste americano formada por duas abas conforme a figura abaixo e com a medida na horizontal de cada aba medindo 0,53 m cada lado e de maior altura ‘’h’’ possível. 

  ![](1763146104_Captura de tela 2025-11-14 154817.png){width=300px} 

A empresa para atender o pedido de Carlos, fabricou as portas e informou que a altura h deveria medir um valor menor que 1,50 m e maior que 0,70 m. Dessa forma a empresa apresentou para Carlos as portas em três tipos de materiais e nas devidas quantidades que seriam necessárias para realizar a obra.

TIPO 1: 10 chapas no tamanho de 53 x 675 cm
TIPO 2: 8 chapas no tamanho de 53 x 900 cm
TIPO 3: 4 chapas no tamanho de 53 x 1125 cm

Sabendo que a empresa atendeu as solicitações, que não houve sobra de material, que todas as portas seriam iguais e sua altura h seria representada por um número natural em centímetros, então, o número de portas entregues pela empresa foi de:","246","84","41","75","123","e"
